district,address,title,house_type,area,price,floor,build_time,district_id,update_time,view_num,extra_info,link
丰台区,丰台区75号院10号楼9单元47室,四室两厅 丰台区优质房源,三室一厅,76.4,953.61,2层/共10层,2009年,1003,2025-08-10 21:48:37,30,电梯房,https://example.com/house/10908
顺义区,顺义区12号院5号楼17单元41室,两室一厅 顺义区优质房源,三室一厅,97.4,1495.43,8层/共10层,2010年,1007,2025-10-08 21:48:37,3011,精装修,https://example.com/house/10909
丰台区,丰台区20号院1号楼16单元16室,一室一厅 丰台区优质房源,两室一厅,146.2,455.7,2层/共11层,1996年,1003,2025-09-26 21:48:37,1382,带车位,https://example.com/house/10910
丰台区,丰台区41号院2号楼17单元18室,一室一厅 丰台区优质房源,一室一厅,71.6,376.51,7层/共28层,2014年,1003,2025-08-13 21:48:37,3076,电梯房,https://example.com/house/10911
海淀区,海淀区66号院9号楼16单元23室,四室两厅 海淀区优质房源,四室两厅,58.1,746.91,25层/共23层,2004年,1002,2025-08-22 21:48:37,750,电梯房,https://example.com/house/10912
顺义区,顺义区3号院3号楼20单元37室,两室一厅 顺义区优质房源,两室一厅,190.6,305.49,32层/共29层,2000年,1007,2025-04-25 21:48:37,4609,电梯房,https://example.com/house/10913
海淀区,海淀区74号院23号楼8单元64室,两室两厅 海淀区优质房源,两室两厅,128.6,454.26,15层/共19层,2018年,1002,2025-06-12 21:48:37,2658,南北通透,https://example.com/house/10914
西城区,西城区13号院9号楼3单元27室,三室两厅 西城区优质房源,四室两厅,146.9,449.99,4层/共16层,2004年,1004,2025-08-20 21:48:37,2591,近地铁,https://example.com/house/10915
顺义区,顺义区70号院15号楼14单元4室,四室两厅 顺义区优质房源,三室一厅,119.3,1123.67,21层/共15层,1996年,1007,2025-10-16 21:48:37,2914,精装修,https://example.com/house/10916
丰台区,丰台区34号院24号楼14单元3室,两室一厅 丰台区优质房源,三室一厅,114.0,1143.16,19层/共32层,1999年,1003,2025-10-27 21:48:37,1022,近地铁,https://example.com/house/10917
昌平区,昌平区60号院24号楼19单元46室,四室两厅 昌平区优质房源,一室一厅,77.6,610.34,8层/共12层,1997年,1006,2025-11-21 21:48:37,3646,南北通透,https://example.com/house/10918
丰台区,丰台区19号院8号楼10单元81室,两室一厅 丰台区优质房源,两室一厅,166.7,1077.65,30层/共15层,1992年,1003,2026-01-30 21:48:37,1767,精装修,https://example.com/house/10919
朝阳区,朝阳区18号院1号楼5单元87室,四室两厅 朝阳区优质房源,两室两厅,75.4,1090.54,29层/共22层,1993年,1001,2025-07-06 21:48:37,3541,电梯房,https://example.com/house/10920
西城区,西城区24号院14号楼12单元94室,四室两厅 西城区优质房源,三室一厅,64.7,453.19,15层/共19层,2018年,1004,2025-12-30 21:48:37,487,电梯房,https://example.com/house/10921
顺义区,顺义区94号院4号楼7单元47室,一室一厅 顺义区优质房源,三室一厅,75.4,369.22,19层/共24层,2018年,1007,2025-08-09 21:48:37,1761,南北通透,https://example.com/house/10922
朝阳区,朝阳区52号院11号楼11单元91室,两室一厅 朝阳区优质房源,四室两厅,110.9,1066.05,18层/共24层,1991年,1001,2025-08-12 21:48:37,4321,近地铁,https://example.com/house/10923
海淀区,海淀区82号院16号楼13单元72室,一室一厅 海淀区优质房源,两室一厅,65.3,1156.89,33层/共14层,2013年,1002,2026-01-01 21:48:37,1721,带车位,https://example.com/house/10924
昌平区,昌平区96号院13号楼13单元96室,两室一厅 昌平区优质房源,三室两厅,164.9,1271.29,21层/共27层,1990年,1006,2025-11-18 21:48:37,3146,近地铁,https://example.com/house/10925
朝阳区,朝阳区12号院8号楼10单元58室,四室两厅 朝阳区优质房源,四室两厅,70.3,510.79,13层/共24层,2001年,1001,2025-11-18 21:48:37,4828,电梯房,https://example.com/house/10926
东城区,东城区64号院14号楼13单元79室,三室一厅 东城区优质房源,一室一厅,107.0,302.7,23层/共11层,2002年,1005,2025-06-10 21:48:37,2314,带车位,https://example.com/house/10927
朝阳区,朝阳区6号院15号楼4单元81室,三室一厅 朝阳区优质房源,两室一厅,121.9,202.53,14层/共10层,2000年,1001,2025-12-06 21:48:37,3768,近地铁,https://example.com/house/10928
海淀区,海淀区91号院10号楼17单元79室,三室一厅 海淀区优质房源,两室一厅,149.6,565.77,3层/共15层,2008年,1002,2025-04-02 21:48:37,4608,精装修,https://example.com/house/10929
丰台区,丰台区38号院4号楼11单元14室,两室两厅 丰台区优质房源,三室两厅,162.0,387.25,13层/共11层,2001年,1003,2025-04-28 21:48:37,2680,带车位,https://example.com/house/10930
海淀区,海淀区86号院6号楼5单元23室,三室两厅 海淀区优质房源,三室一厅,148.3,1171.22,2层/共26层,2002年,1002,2026-03-09 21:48:37,1675,电梯房,https://example.com/house/10931
朝阳区,朝阳区67号院8号楼15单元58室,一室一厅 朝阳区优质房源,两室一厅,129.7,1142.56,15层/共13层,2011年,1001,2025-07-27 21:48:37,75,电梯房,https://example.com/house/10932
朝阳区,朝阳区25号院17号楼6单元98室,四室两厅 朝阳区优质房源,两室一厅,68.6,1000.68,26层/共10层,2019年,1001,2025-08-26 21:48:37,3863,南北通透,https://example.com/house/10933
丰台区,丰台区4号院14号楼4单元51室,两室一厅 丰台区优质房源,四室两厅,51.9,1128.64,24层/共23层,2009年,1003,2025-09-05 21:48:37,1070,南北通透,https://example.com/house/10934
西城区,西城区92号院17号楼13单元49室,两室一厅 西城区优质房源,一室一厅,103.0,523.55,27层/共33层,2012年,1004,2025-12-03 21:48:37,662,南北通透,https://example.com/house/10935
东城区,东城区4号院28号楼13单元4室,三室两厅 东城区优质房源,四室两厅,134.4,1320.56,17层/共21层,2018年,1005,2025-03-18 21:48:37,1721,带车位,https://example.com/house/10936
海淀区,海淀区83号院3号楼2单元4室,一室一厅 海淀区优质房源,两室两厅,141.3,1409.93,4层/共32层,1996年,1002,2025-03-24 21:48:37,3386,带车位,https://example.com/house/10937
东城区,东城区38号院26号楼16单元4室,两室一厅 东城区优质房源,一室一厅,146.4,214.78,16层/共11层,1990年,1005,2025-03-15 21:48:37,4839,近地铁,https://example.com/house/10938
海淀区,海淀区47号院11号楼20单元87室,三室一厅 海淀区优质房源,两室一厅,113.7,1371.16,20层/共29层,2001年,1002,2025-04-15 21:48:37,807,精装修,https://example.com/house/10939
昌平区,昌平区60号院1号楼18单元7室,三室一厅 昌平区优质房源,两室两厅,167.8,652.69,31层/共22层,2016年,1006,2025-10-05 21:48:37,1776,电梯房,https://example.com/house/10940
昌平区,昌平区25号院25号楼12单元19室,两室两厅 昌平区优质房源,一室一厅,181.8,1168.03,21层/共19层,2009年,1006,2025-12-19 21:48:37,111,精装修,https://example.com/house/10941
丰台区,丰台区56号院30号楼11单元14室,三室一厅 丰台区优质房源,两室两厅,113.1,1028.2,26层/共14层,2009年,1003,2025-10-19 21:48:37,1906,电梯房,https://example.com/house/10942
东城区,东城区99号院28号楼11单元6室,两室两厅 东城区优质房源,四室两厅,111.9,1189.43,17层/共28层,2005年,1005,2025-03-25 21:48:37,2784,学区房,https://example.com/house/10943
顺义区,顺义区41号院22号楼11单元22室,两室一厅 顺义区优质房源,四室两厅,170.2,469.34,3层/共23层,1991年,1007,2025-05-21 21:48:37,1467,精装修,https://example.com/house/10944
昌平区,昌平区59号院25号楼11单元69室,一室一厅 昌平区优质房源,三室一厅,147.1,1078.9,14层/共19层,2019年,1006,2025-09-09 21:48:37,1513,近地铁,https://example.com/house/10945
东城区,东城区5号院9号楼15单元35室,一室一厅 东城区优质房源,三室两厅,96.6,1260.29,22层/共17层,1998年,1005,2025-12-11 21:48:37,4082,精装修,https://example.com/house/10946
丰台区,丰台区46号院27号楼11单元75室,三室两厅 丰台区优质房源,两室两厅,92.1,1405.92,11层/共32层,2002年,1003,2025-05-10 21:48:37,1307,精装修,https://example.com/house/10947
海淀区,海淀区76号院25号楼18单元26室,四室两厅 海淀区优质房源,一室一厅,99.1,1078.53,8层/共19层,2001年,1002,2025-07-10 21:48:37,2618,精装修,https://example.com/house/10948
丰台区,丰台区63号院5号楼1单元67室,四室两厅 丰台区优质房源,一室一厅,184.4,640.51,17层/共20层,1991年,1003,2026-02-21 21:48:37,2319,电梯房,https://example.com/house/10949
海淀区,海淀区49号院9号楼19单元46室,一室一厅 海淀区优质房源,三室一厅,69.2,1075.21,18层/共15层,2016年,1002,2025-03-30 21:48:37,1534,南北通透,https://example.com/house/10950
海淀区,海淀区31号院11号楼7单元18室,两室一厅 海淀区优质房源,两室两厅,127.6,1353.95,5层/共26层,2020年,1002,2025-09-25 21:48:37,4759,精装修,https://example.com/house/10951
西城区,西城区59号院1号楼15单元49室,三室两厅 西城区优质房源,三室一厅,64.5,1210.84,28层/共30层,1998年,1004,2025-04-24 21:48:37,4375,学区房,https://example.com/house/10952
丰台区,丰台区53号院12号楼10单元46室,三室两厅 丰台区优质房源,三室一厅,121.3,1145.47,3层/共10层,2020年,1003,2025-08-02 21:48:37,2516,南北通透,https://example.com/house/10953
东城区,东城区73号院6号楼8单元5室,三室一厅 东城区优质房源,三室两厅,194.6,823.13,30层/共16层,2013年,1005,2025-10-28 21:48:37,904,电梯房,https://example.com/house/10954
朝阳区,朝阳区95号院25号楼2单元22室,两室两厅 朝阳区优质房源,三室两厅,122.4,1333.53,17层/共20层,2018年,1001,2026-02-04 21:48:37,3531,精装修,https://example.com/house/10955
顺义区,顺义区20号院7号楼7单元13室,三室一厅 顺义区优质房源,三室一厅,179.6,798.76,28层/共27层,2017年,1007,2025-09-16 21:48:37,964,学区房,https://example.com/house/10956
昌平区,昌平区91号院23号楼14单元39室,四室两厅 昌平区优质房源,三室两厅,113.3,654.75,5层/共13层,2009年,1006,2025-09-30 21:48:37,3599,学区房,https://example.com/house/10957
西城区,西城区14号院9号楼7单元10室,两室两厅 西城区优质房源,三室一厅,81.2,1438.01,27层/共32层,2018年,1004,2025-10-25 21:48:37,4891,带车位,https://example.com/house/10958
海淀区,海淀区99号院10号楼8单元17室,三室两厅 海淀区优质房源,两室两厅,169.7,931.35,30层/共11层,2015年,1002,2025-05-19 21:48:37,4217,南北通透,https://example.com/house/10959
海淀区,海淀区24号院4号楼15单元5室,四室两厅 海淀区优质房源,三室一厅,116.1,761.29,23层/共30层,1999年,1002,2025-11-29 21:48:37,3607,学区房,https://example.com/house/10960
海淀区,海淀区97号院3号楼14单元89室,四室两厅 海淀区优质房源,四室两厅,63.9,243.53,6层/共22层,2020年,1002,2025-04-06 21:48:37,1160,带车位,https://example.com/house/10961
西城区,西城区1号院20号楼14单元28室,三室两厅 西城区优质房源,三室两厅,110.9,251.05,18层/共13层,1995年,1004,2026-02-04 21:48:37,279,带车位,https://example.com/house/10962
西城区,西城区14号院9号楼18单元30室,一室一厅 西城区优质房源,三室一厅,121.9,1388.88,16层/共30层,2018年,1004,2025-07-07 21:48:37,1889,南北通透,https://example.com/house/10963
顺义区,顺义区78号院28号楼20单元94室,三室两厅 顺义区优质房源,一室一厅,135.5,486.39,25层/共25层,2016年,1007,2025-11-03 21:48:37,4917,电梯房,https://example.com/house/10964
顺义区,顺义区18号院9号楼5单元29室,四室两厅 顺义区优质房源,两室两厅,185.7,325.22,22层/共22层,1998年,1007,2025-09-19 21:48:37,1482,近地铁,https://example.com/house/10965
顺义区,顺义区38号院29号楼14单元61室,四室两厅 顺义区优质房源,两室一厅,189.6,225.84,4层/共10层,2002年,1007,2025-08-17 21:48:37,4725,南北通透,https://example.com/house/10966
海淀区,海淀区57号院14号楼6单元59室,两室一厅 海淀区优质房源,三室一厅,115.1,1062.18,24层/共30层,1995年,1002,2025-11-18 21:48:37,2048,南北通透,https://example.com/house/10967
东城区,东城区27号院30号楼14单元92室,三室一厅 东城区优质房源,四室两厅,198.5,1285.17,26层/共23层,1990年,1005,2025-05-04 21:48:37,476,精装修,https://example.com/house/10968
顺义区,顺义区5号院22号楼8单元45室,三室两厅 顺义区优质房源,一室一厅,140.5,980.06,3层/共29层,2015年,1007,2026-02-11 21:48:37,684,精装修,https://example.com/house/10969
丰台区,丰台区66号院17号楼4单元56室,四室两厅 丰台区优质房源,三室一厅,89.5,416.48,21层/共17层,2011年,1003,2025-04-16 21:48:37,4079,带车位,https://example.com/house/10970
西城区,西城区69号院15号楼15单元92室,三室一厅 西城区优质房源,两室两厅,63.6,876.89,5层/共12层,1998年,1004,2025-09-30 21:48:37,2304,带车位,https://example.com/house/10971
西城区,西城区10号院10号楼19单元4室,两室一厅 西城区优质房源,两室两厅,136.4,932.1,15层/共12层,1995年,1004,2025-12-11 21:48:37,3048,学区房,https://example.com/house/10972
顺义区,顺义区57号院13号楼13单元83室,三室两厅 顺义区优质房源,三室两厅,97.9,322.74,21层/共26层,2011年,1007,2025-08-28 21:48:37,2294,精装修,https://example.com/house/10973
昌平区,昌平区49号院17号楼13单元35室,一室一厅 昌平区优质房源,两室一厅,178.2,1127.35,26层/共32层,2008年,1006,2025-04-29 21:48:37,2117,带车位,https://example.com/house/10974
丰台区,丰台区46号院22号楼10单元24室,三室一厅 丰台区优质房源,三室两厅,145.6,1298.24,22层/共17层,2011年,1003,2025-05-23 21:48:37,4770,精装修,https://example.com/house/10975
西城区,西城区54号院22号楼3单元15室,三室两厅 西城区优质房源,三室两厅,198.2,246.2,13层/共29层,2012年,1004,2025-06-16 21:48:37,3773,带车位,https://example.com/house/10976
海淀区,海淀区88号院26号楼3单元84室,三室一厅 海淀区优质房源,两室一厅,129.2,567.4,7层/共17层,1994年,1002,2025-10-26 21:48:37,2137,南北通透,https://example.com/house/10977
朝阳区,朝阳区51号院30号楼7单元98室,一室一厅 朝阳区优质房源,一室一厅,104.7,838.05,16层/共26层,2015年,1001,2025-07-21 21:48:37,2614,学区房,https://example.com/house/10978
东城区,东城区40号院13号楼13单元39室,三室两厅 东城区优质房源,两室两厅,134.0,1188.02,20层/共16层,2005年,1005,2025-03-12 21:48:37,4372,带车位,https://example.com/house/10979
昌平区,昌平区37号院18号楼13单元45室,三室一厅 昌平区优质房源,两室两厅,99.4,532.89,3层/共27层,2003年,1006,2025-06-12 21:48:37,2890,近地铁,https://example.com/house/10980
西城区,西城区38号院11号楼18单元9室,两室一厅 西城区优质房源,两室一厅,80.1,1363.91,18层/共18层,2015年,1004,2025-04-20 21:48:37,3840,南北通透,https://example.com/house/10981
东城区,东城区77号院22号楼18单元52室,三室一厅 东城区优质房源,四室两厅,192.1,1278.89,12层/共17层,2009年,1005,2026-01-11 21:48:37,2475,学区房,https://example.com/house/10982
东城区,东城区2号院2号楼18单元62室,四室两厅 东城区优质房源,四室两厅,77.4,1323.66,15层/共27层,2018年,1005,2025-11-30 21:48:37,4259,南北通透,https://example.com/house/10983
