store_id,city,channel,gender_group,age_group,wkd_ind,product,customer,revenue,order,quant,unit_cost
79966,武汉,门店购买,男,中年,周间,服装鞋帽,328,19592.93,62,93,115.07
21093,西安,门店购买,女,青年,周末,美妆护肤,174,21011.27,62,114,108.69
46927,武汉,网购,女,青年,周间,美妆护肤,121,3922.5,29,16,88.43
14552,深圳,网购,男,中年,周间,运动户外,271,49168.34,128,208,140.42
45006,成都,自提,女,中年,周间,家居日用,170,13365.33,117,103,73.77
45160,成都,网购,女,老年,周间,食品生鲜,289,7173.22,121,220,13.56
87941,南京,自提,男,青年,周间,服装鞋帽,41,2199.24,12,11,61.31
11038,西安,自提,女,青年,周间,服装鞋帽,390,21403.18,103,153,74.98
58655,西安,自提,女,青年,周间,服装鞋帽,58,2656.37,55,31,48.07
46199,广州,网购,女,中年,周末,食品生鲜,93,1210.45,50,16,29.19
97516,杭州,门店购买,男,青年,周末,家居日用,419,3240.96,30,20,91.69
37982,北京,自提,女,青年,周间,服装鞋帽,54,277.78,44,3,45.71
25988,武汉,门店购买,女,中年,周末,电子产品,41,238214.24,24,47,1660.98
83004,杭州,自提,男,青年,周间,运动户外,459,75932.31,46,56,612.4
70378,杭州,自提,女,青年,周间,服装鞋帽,330,39190.83,42,83,237.51
79341,重庆,自提,男,青年,周间,家居日用,232,5490.9,34,56,38.94
34680,深圳,自提,男,青年,周末,运动户外,424,23317.26,12,21,604.68
67583,南京,网购,男,中年,周间,食品生鲜,333,416.73,133,24,10.01
73418,广州,门店购买,男,青年,周末,食品生鲜,238,2279.45,170,100,7.02
49468,深圳,门店购买,男,中年,周末,家居日用,271,5131.99,161,45,39.84
14598,深圳,网购,男,青年,周间,食品生鲜,364,4382.59,40,67,23.08
13511,西安,门店购买,男,青年,周间,服装鞋帽,177,23321.82,33,48,197.11
96412,深圳,网购,男,青年,周间,服装鞋帽,359,44621.46,158,98,219.02
32846,北京,自提,女,中年,周末,食品生鲜,116,637.65,17,15,13.86
55876,北京,自提,女,青年,周末,美妆护肤,500,4385.96,118,12,152.31
75252,上海,门店购买,男,中年,周末,家居日用,20,113.54,4,1,39.37
23077,成都,门店购买,男,中年,周末,运动户外,46,78397.52,32,56,740.04
80009,杭州,自提,女,青年,周间,食品生鲜,68,1101.51,19,14,46.36
30023,广州,网购,男,青年,周间,食品生鲜,79,5715.02,45,72,44.25
84196,广州,门店购买,男,青年,周间,家居日用,30,1017.47,13,6,82.31
54241,深圳,自提,男,中年,周末,运动户外,405,325664.94,185,246,494.31
94902,上海,门店购买,男,青年,周间,食品生鲜,54,477.72,53,31,7.72
40030,南京,自提,男,青年,周间,服装鞋帽,7,344.59,6,2,71.61
62598,北京,门店购买,女,青年,周末,美妆护肤,425,105775.1,185,243,181.01
51134,杭州,自提,男,青年,周间,美妆护肤,38,9169.66,12,21,179.24
66114,杭州,网购,男,青年,周间,食品生鲜,220,260.11,70,5,26.07
85527,重庆,门店购买,男,青年,周间,美妆护肤,255,7146.96,92,48,80.56
27968,北京,自提,男,青年,周末,运动户外,8,13269.4,2,10,595.58
27819,上海,网购,女,青年,周末,美妆护肤,125,60057.29,97,184,190.61
62891,武汉,门店购买,女,青年,周间,服装鞋帽,38,4004.43,11,14,127.33
20473,西安,网购,男,青年,周间,运动户外,392,21703.3,8,15,735.94
79522,南京,门店购买,女,青年,周间,食品生鲜,122,12437.43,108,164,44.15
99776,西安,门店购买,女,青年,周末,运动户外,395,51118.72,98,85,185.99
77173,西安,门店购买,女,青年,周末,服装鞋帽,24,652.32,6,2,132.29
13082,成都,自提,女,青年,周间,美妆护肤,328,115291.42,117,205,249.69
16545,北京,网购,女,老年,周间,家居日用,157,20036.07,80,140,61.62
62548,杭州,门店购买,女,青年,周间,电子产品,215,364421.08,52,50,3119.37
14426,杭州,自提,男,青年,周末,食品生鲜,162,1704.75,57,61,13.32
60609,杭州,门店购买,女,青年,周间,家居日用,41,640.2,8,12,27.14
39194,成都,网购,男,青年,周间,运动户外,5,3928.16,2,6,228.13
31115,武汉,自提,男,青年,周末,电子产品,437,534810.37,81,158,1548.09
83346,西安,自提,女,青年,周间,家居日用,337,5168.08,112,64,32.23
44304,杭州,门店购买,男,青年,周间,电子产品,406,359299.17,79,157,1077.48
89099,西安,网购,男,中年,周间,食品生鲜,297,2169.34,116,73,16.77
63728,杭州,网购,男,青年,周末,美妆护肤,169,39222.53,129,216,93.86
38642,西安,门店购买,女,青年,周末,电子产品,496,43960.3,3,10,1399.53
32719,上海,自提,男,青年,周间,美妆护肤,179,15634.08,50,37,226.19
58567,成都,自提,男,中年,周末,电子产品,126,3461.51,2,1,1626.93
49896,重庆,网购,男,中年,周末,美妆护肤,28,375.78,27,2,97.93
56631,上海,网购,男,青年,周间,食品生鲜,440,4542.01,101,92,23.62
34944,成都,门店购买,女,青年,周间,电子产品,285,416634.79,111,207,950.21
38626,上海,自提,女,青年,周末,食品生鲜,357,4101.69,84,102,13.08
39205,南京,门店购买,女,青年,周末,食品生鲜,456,1721.82,47,25,23.92
97916,广州,网购,男,青年,周间,食品生鲜,94,1511.26,34,53,9.48
49486,深圳,门店购买,女,中年,周间,美妆护肤,380,174549.46,178,346,211.31
80814,北京,网购,女,中年,周末,美妆护肤,441,47193.5,72,98,283.05
30052,上海,门店购买,女,青年,周间,电子产品,239,389944.72,68,49,3108.65
51751,北京,网购,男,青年,周间,电子产品,84,196623.46,21,36,2097.86
61228,成都,网购,女,中年,周末,服装鞋帽,103,16914.55,18,34,242.32
40641,北京,网购,男,青年,周间,美妆护肤,56,3789.46,14,7,199.71
38765,深圳,自提,女,青年,周末,运动户外,355,67006.89,32,55,498.97
11403,武汉,自提,男,中年,周间,食品生鲜,128,198.42,15,6,13.59
17346,上海,网购,男,中年,周间,家居日用,88,133.71,31,2,34.43
27276,北京,网购,女,青年,周末,电子产品,233,648856.06,184,84,3851.23
27354,杭州,网购,女,青年,周间,食品生鲜,339,14795.22,140,237,36.68
72427,武汉,自提,女,青年,周末,食品生鲜,26,679.06,13,12,20.84
67764,广州,门店购买,女,青年,周间,美妆护肤,447,2335.98,17,12,93.37
86668,成都,自提,女,中年,周间,运动户外,131,108778.85,130,76,637.85
92208,深圳,自提,男,中年,周末,服装鞋帽,44,130.07,6,1,56.89
77307,北京,网购,女,老年,周间,运动户外,315,30607.06,13,22,824.72
19690,武汉,网购,女,青年,周末,运动户外,478,30520.16,58,77,131.23
91189,西安,自提,女,青年,周间,运动户外,454,48004.79,196,57,296.28
28625,武汉,自提,女,青年,周间,服装鞋帽,84,2640.03,3,6,151.76
24809,重庆,网购,女,青年,周间,美妆护肤,451,103487.75,166,196,188.87
35598,北京,门店购买,男,青年,周间,食品生鲜,155,16608.34,114,225,22.55
75824,南京,自提,女,青年,周间,电子产品,412,14182.36,43,2,3433.23
59482,南京,门店购买,女,青年,周间,服装鞋帽,404,66394.28,175,230,140.63
33810,重庆,自提,男,青年,周间,家居日用,120,2565.59,35,24,48.04
51799,广州,网购,女,青年,周末,家居日用,42,2812.1,26,23,41.88
89244,广州,网购,女,青年,周末,服装鞋帽,304,3298.83,74,30,63.47
63806,深圳,网购,男,青年,周间,运动户外,359,103487.97,149,206,187.54
97605,广州,门店购买,女,青年,周间,运动户外,392,4565.42,47,6,245.62
96932,杭州,门店购买,男,青年,周间,电子产品,100,103179.08,27,47,1089.77
15301,北京,自提,男,中年,周末,电子产品,420,113910.07,165,43,915.39
32661,上海,自提,女,青年,周末,运动户外,191,105121.29,138,79,616.13
80226,武汉,自提,女,中年,周末,美妆护肤,57,10324.82,34,42,113.37
61047,杭州,自提,男,中年,周末,电子产品,407,239435.16,100,46,2346.17
75251,武汉,门店购买,女,青年,周间,美妆护肤,168,51303.92,100,164,182.6
62336,杭州,门店购买,男,青年,周末,服装鞋帽,152,5046.24,47,15,173.07
67162,广州,网购,男,青年,周末,食品生鲜,354,100.44,17,3,16.19
79716,深圳,网购,女,中年,周末,电子产品,242,571871.99,158,229,1318.82
87087,西安,门店购买,女,青年,周末,运动户外,83,17552.25,66,51,159.99
17472,深圳,自提,女,青年,周末,运动户外,2,652.19,1,1,234.14
31141,南京,自提,男,青年,周末,电子产品,2,3623.14,2,1,1282.01
42017,南京,网购,男,中年,周末,家居日用,432,12513.37,158,88,66.74
90145,北京,网购,女,青年,周间,服装鞋帽,422,51057.32,118,194,98.22
39771,广州,门店购买,男,中年,周间,运动户外,405,35249.89,53,28,531.58
20918,南京,自提,男,中年,周间,服装鞋帽,204,4970.42,117,27,85.72
24242,北京,网购,男,青年,周末,服装鞋帽,461,30883.02,58,92,110.69
80852,南京,门店购买,男,青年,周末,家居日用,378,3954.07,154,33,47.64
12593,重庆,自提,女,青年,周末,家居日用,387,32364.35,162,190,59.64
93205,南京,门店购买,男,中年,周间,服装鞋帽,395,5340.92,20,40,64.36
63706,上海,自提,男,青年,周间,美妆护肤,437,48220.44,137,127,147.95
96604,武汉,网购,男,老年,周末,运动户外,201,104947.5,97,95,603.83
79974,重庆,网购,女,青年,周末,服装鞋帽,166,11097.15,115,53,94.68
84121,广州,自提,女,青年,周间,运动户外,223,5965.98,161,5,622.19
27891,西安,门店购买,男,青年,周间,服装鞋帽,392,54370.81,159,211,153.72
49913,上海,自提,女,青年,周末,美妆护肤,401,62828.87,153,235,134.73
43411,南京,自提,女,青年,周末,美妆护肤,100,68451.55,78,130,175.74
70560,深圳,自提,女,青年,周间,服装鞋帽,205,90980.18,188,298,140.43
59914,杭州,门店购买,男,青年,周间,电子产品,406,499550.67,155,86,2639.67
61707,北京,自提,男,青年,周末,服装鞋帽,205,5688.51,36,59,40.5
82466,西安,网购,男,中年,周末,食品生鲜,274,4490.1,65,92,25.92
10071,南京,门店购买,男,中年,周末,食品生鲜,248,7063.87,79,139,24.68
72092,杭州,门店购买,男,青年,周间,服装鞋帽,8,3288.7,3,8,236.19
16192,北京,网购,男,青年,周间,运动户外,207,51497.06,27,38,723.08
56647,深圳,网购,女,青年,周末,美妆护肤,134,33618.54,50,57,294.6
48560,重庆,自提,男,青年,周间,运动户外,468,1780.13,5,2,310.28
94245,北京,网购,男,青年,周末,家居日用,191,2399.85,177,63,14.53
48748,杭州,自提,男,青年,周末,家居日用,248,16922.19,71,88,89.92
62542,成都,网购,女,中年,周间,服装鞋帽,404,8389.44,200,65,73.96
90121,西安,自提,女,青年,周间,服装鞋帽,95,2686.2,24,8,134.15
38240,杭州,自提,男,青年,周间,家居日用,462,9516.1,100,78,61.66
52687,成都,门店购买,男,青年,周间,服装鞋帽,50,3142.69,15,18,52.7
20726,广州,自提,女,中年,周末,电子产品,86,22824.12,77,15,570.21
26741,广州,网购,男,中年,周间,服装鞋帽,473,45965.36,200,328,82.82
74835,广州,自提,女,青年,周末,美妆护肤,178,76219.35,143,165,183.1
52562,广州,网购,女,青年,周间,服装鞋帽,365,6514.4,81,26,148.64
52951,武汉,自提,男,青年,周末,食品生鲜,470,1196.11,14,17,22.1
50437,西安,网购,女,青年,周间,食品生鲜,242,3802.19,59,98,14.14
28500,杭州,自提,女,青年,周间,电子产品,183,934030.17,149,154,3602.66
70222,深圳,自提,女,中年,周末,电子产品,171,303568.22,60,63,1489.34
35589,上海,门店购买,男,青年,周末,运动户外,103,54992.94,31,53,597.17
33883,重庆,网购,女,青年,周末,美妆护肤,35,4204.33,23,12,155.06
11263,杭州,门店购买,女,青年,周末,食品生鲜,93,1738.5,16,29,25.33
96624,深圳,自提,男,青年,周末,电子产品,263,209855.96,145,55,1929.41
34640,杭州,自提,女,青年,周间,家居日用,381,5490.38,97,42,54.81
18559,杭州,网购,男,中年,周末,美妆护肤,310,72145.42,148,132,267.12
66362,杭州,自提,男,青年,周末,运动户外,19,891.95,4,1,415.85
72874,深圳,门店购买,男,青年,周末,运动户外,363,13597.9,88,42,105.38
87915,重庆,门店购买,女,中年,周末,运动户外,151,82144.11,100,71,525.7
77725,杭州,门店购买,女,青年,周间,服装鞋帽,288,27469.16,95,126,111.84
55682,南京,网购,男,中年,周末,服装鞋帽,74,5894.71,10,15,172.45
80623,西安,门店购买,男,中年,周间,美妆护肤,277,33788.04,49,82,229.91
20741,武汉,网购,女,中年,周间,食品生鲜,474,1724.94,85,26,35.72
37015,重庆,自提,男,青年,周间,美妆护肤,54,1405.61,6,3,230.27
37514,南京,门店购买,女,中年,周末,电子产品,296,624847.71,63,79,3539.53
80617,上海,自提,女,青年,周末,运动户外,408,299691.12,159,294,356.85
23810,武汉,自提,男,青年,周末,美妆护肤,442,43697.72,109,109,146.85
58977,上海,门店购买,女,中年,周末,运动户外,238,8396.1,192,7,600.54
35579,广州,门店购买,女,青年,周末,电子产品,295,535219.67,62,101,1606.35
79813,广州,门店购买,女,青年,周间,食品生鲜,63,496.92,16,28,5.64
79614,成都,门店购买,男,中年,周末,电子产品,146,115449.24,84,16,2812.64
70429,深圳,自提,男,中年,周间,服装鞋帽,195,28580.77,194,206,59.93
38446,成都,门店购买,女,青年,周末,食品生鲜,124,3008.75,103,159,5.72
53760,南京,自提,女,青年,周间,家居日用,341,3234.09,64,23,78.49
59227,深圳,门店购买,女,青年,周间,食品生鲜,405,277.82,30,7,14.84
98977,西安,网购,男,中年,周末,家居日用,249,2052.58,47,59,12.09
87922,重庆,门店购买,女,青年,周间,服装鞋帽,152,7673.3,46,67,62.09
43610,上海,门店购买,女,青年,周末,美妆护肤,357,35242.7,119,83,153.46
80177,杭州,自提,女,青年,周间,电子产品,20,56555.48,7,11,1544.31
74279,深圳,网购,女,青年,周间,服装鞋帽,217,29461.89,35,66,169.18
43969,杭州,自提,男,青年,周末,美妆护肤,163,1188.5,55,3,187.2
15885,重庆,自提,女,青年,周末,美妆护肤,89,12459.44,23,33,210.47
90434,南京,自提,女,中年,周间,电子产品,439,842108.41,181,122,3658.86
80469,武汉,网购,女,青年,周间,服装鞋帽,11,5859.54,11,14,246.08
25704,上海,自提,女,中年,周末,服装鞋帽,157,22163.75,54,76,133.22
18520,南京,自提,男,青年,周间,运动户外,383,64571.51,92,132,181.1
63045,杭州,自提,女,青年,周间,电子产品,120,16298.34,92,3,2644.71
24774,成都,网购,女,老年,周末,美妆护肤,66,5172.6,51,18,154.1
15179,杭州,网购,男,中年,周末,电子产品,313,53116.4,9,12,1505.78
45196,杭州,网购,男,青年,周间,运动户外,303,46146.27,181,140,120.15
45484,成都,网购,男,青年,周间,运动户外,316,37470.6,80,26,831.67
28900,杭州,门店购买,女,青年,周间,服装鞋帽,382,29273.05,100,66,209.48
36828,广州,网购,女,青年,周间,食品生鲜,407,811.8,37,24,12.84
94631,深圳,网购,女,青年,周末,电子产品,99,240980.19,40,49,1621.77
60001,深圳,网购,女,青年,周间,家居日用,356,3439.58,168,87,22.89
14606,北京,门店购买,女,中年,周末,家居日用,458,9812.79,107,185,25.0
35767,重庆,门店购买,男,青年,周间,家居日用,310,321.51,81,8,18.02
27899,成都,门店购买,男,青年,周间,服装鞋帽,316,3670.63,119,23,85.16
95766,武汉,网购,男,青年,周末,美妆护肤,417,20271.45,98,145,63.3
19905,重庆,自提,男,青年,周末,食品生鲜,162,6982.77,72,105,39.88
24543,西安,网购,男,青年,周末,家居日用,132,6249.64,79,63,59.02
28966,深圳,自提,女,中年,周末,服装鞋帽,185,4225.65,37,12,107.27
54868,广州,网购,女,中年,周末,运动户外,468,8625.09,171,9,375.22
68468,武汉,网购,女,青年,周末,运动户外,94,84092.52,54,83,399.94
39445,广州,自提,女,青年,周间,美妆护肤,419,18814.67,77,143,77.79
27555,杭州,自提,女,青年,周间,电子产品,196,10937.48,10,5,1033.57
24475,成都,门店购买,男,青年,周间,美妆护肤,451,88754.41,104,194,237.78
80236,重庆,自提,女,青年,周间,服装鞋帽,110,24482.04,60,49,285.97
75562,南京,自提,女,青年,周末,美妆护肤,384,29298.85,60,57,240.17
21609,西安,网购,男,青年,周末,电子产品,224,21927.45,77,12,861.35
79348,深圳,自提,男,中年,周间,服装鞋帽,143,40591.57,139,138,112.11
15121,南京,网购,男,青年,周间,食品生鲜,141,1181.87,111,48,13.71
32042,上海,网购,男,中年,周间,运动户外,481,100782.53,191,76,540.76
53103,北京,网购,男,青年,周末,电子产品,281,601452.53,133,193,1207.6
62862,武汉,网购,男,青年,周末,美妆护肤,267,174498.36,147,291,201.72
25612,重庆,网购,男,青年,周末,家居日用,291,51954.3,193,380,74.67
28201,武汉,网购,女,中年,周间,运动户外,367,16207.32,159,23,325.93
54150,杭州,门店购买,男,中年,周间,家居日用,133,2325.15,100,63,11.33
88213,西安,门店购买,女,青年,周末,家居日用,61,1987.86,57,13,57.08
68414,上海,网购,男,青年,周间,运动户外,133,49533.18,85,129,181.24
50507,广州,网购,男,青年,周末,电子产品,186,271200.48,53,42,2475.16
63885,北京,自提,女,青年,周间,食品生鲜,298,9955.39,181,140,30.55
29434,北京,网购,男,青年,周间,运动户外,370,3354.73,5,3,516.32
22006,南京,网购,男,青年,周间,美妆护肤,473,86537.09,197,148,201.6
61259,广州,网购,女,青年,周末,家居日用,135,3832.04,84,35,58.78
56990,深圳,自提,女,青年,周末,食品生鲜,233,34.15,5,1,11.88
22412,南京,网购,女,青年,周末,运动户外,215,14666.31,18,12,723.99
55344,西安,网购,女,青年,周间,电子产品,453,9040.43,9,2,1590.52
17258,杭州,自提,女,青年,周末,服装鞋帽,288,9393.14,63,67,45.7
21761,广州,网购,男,青年,周间,电子产品,180,15217.86,23,9,966.05
79776,成都,网购,女,中年,周间,食品生鲜,115,14439.81,105,198,41.86
43888,杭州,自提,男,老年,周间,运动户外,91,21594.86,19,29,272.27
93101,杭州,自提,男,青年,周末,食品生鲜,122,284.7,1,6,24.82
92040,深圳,门店购买,女,青年,周末,食品生鲜,121,5577.96,45,72,25.17
63717,南京,网购,男,中年,周末,运动户外,348,63049.29,33,59,379.34
